email_id,subject,body,label
47547,FINAL NOTICE - SARS Tax Refund Awaiting,"You have an unclaimed tax refund of R500,000 from SARS. Click this link to claim: http://sars-refund-portal.co.za. Enter your ID and banking details.",spam
73913,Your Absa statement is ready,"Dear Customer, Your monthly statement for account ending in 1144 is now available on Online Banking. Please log in to view your transactions.",ham
6814,"You've won R100,000 in the Lotto!","CONGRATULATIONS!!! You have been selected as a winner in the South African National Lottery. To claim your R10,000 prize, send your ID and bank details to 081 602 7482.",spam
79405,Standard Bank: Transaction notification,You have successfully transferred R2255 to Sipho. Reference: Groceries. Balance: R38735.,ham
53538,Male enhancement pills - 100% natural,Increase your size by 5cm in 30 days! Thousands of satisfied SA men! Discreet delivery to Port Elizabeth. Order now R499. SMS MAN to 081 787 8760.,spam
48687,Standard Bank ALERT: Suspicious activity detected,Your African Bank account shows unusual transactions. Verify immediately: http://African Bank-secure.net. Account will be locked in 6 hours!,spam
79978,Checkers: Delivery update,Your order #MK890064 is out for delivery. Estimated arrival: 16 minutes. Total: R1857.,ham
55187,Male enhancement pills - 100% natural,Increase your size by 5cm in 30 days! Thousands of satisfied SA men! Discreet delivery to Pretoria. Order now R499. SMS MAN to 072 477 2041.,spam
89213,SARS eFiling: Submit your tax return,"Dear Taxpayer, The deadline for individual tax returns is 24 October 2024. File online at www.sarsefiling.co.za.",ham
28805,WARNING: Computer infected with 21 viruses!,ALERT! Your device has 41 viruses! Battery damaged 28%! Click here immediately to download fix: http://antivirus-sa.com. Device will stop working in 6 hours!,spam
28136,Hot singles in Port Elizabeth want to meet you tonight!,36 single ladies in Johannesburg are online NOW and want to meet you! Browse profiles FREE! Click: http://dating-tonight.co.za,spam
66872,Hot singles in Sandton want to meet you tonight!,24 single ladies in Johannesburg are online NOW and want to meet you! Browse profiles FREE! Click: http://dating-tonight.co.za,spam
87612,Makro - Your order has been dispatched,"Hi David, Great news! Your order #MK981565 has been dispatched and will arrive in 2-3 business days.",ham
9694,"Cash loan approved! R100,000 in your account today!","GOOD NEWS! Your loan of R100,000 has been PRE-APPROVED! Money in account within 1 hour! Blacklisted? No problem! Send ID to 081 244 1413.",spam
42208,FINAL NOTICE - SARS Tax Refund Awaiting,"You have an unclaimed tax refund of R10,000 from SARS. Click this link to claim: http://sars-refund-portal.co.za. Enter your ID and banking details.",spam
23840,Get rich with Bitcoin investment!!!,"Turn R1,000 into R50,000 in one week with our Bitcoin system! Join traders in Johannesburg. WhatsApp 073 298 8269. Guaranteed returns!!!",spam
93102,Standard Bank: Balance inquiry result,Your African Bank account balance: R40520. Available balance: R40520. Last transaction: Debit R395.,ham
43328,Congratulations! iPhone 15 Pro for FREE,Your cell number won an iPhone 15 Pro! Claim by paying R350 courier fee. Send proof to 071 914 2023. Limited time offer!!!,spam
42907,Male enhancement pills - 100% natural,Increase your size by 5cm in 30 days! Thousands of satisfied SA men! Discreet delivery to Soweto. Order now R499. SMS MAN to 072 965 8263.,spam
23213,African Bank ALERT: Suspicious activity detected,Your Capitec account shows unusual transactions. Verify immediately: http://Capitec-secure.net. Account will be locked in 6 hours!,spam
45284,Government grant - R5000 per month available,"Are you unemployed? Government released new grants of R5,000/month. Apply now! Send ID and R150 application fee to 072 637 4148. Approval within 24 hours!!!",spam
48318,FINAL NOTICE - SARS Tax Refund Awaiting,"You have an unclaimed tax refund of R500,000 from SARS. Click this link to claim: http://sars-refund-portal.co.za. Enter your ID and banking details.",spam
4146,"Make R500,000 per day working from home!!!","Amazing opportunity to earn R10,000 daily from home in Pretoria! No experience needed! Send R299 registration fee. WhatsApp 072 768 4498 NOW!!!",spam
83068,FNB: Payment received,Thank you for your payment of R1016. Your account has been credited. Next billing date: 23/06/2024.,ham
97031,Eskom Load Shedding Schedule Update,Loadshedding Update: Stage 2 will be implemented from 19:00 to 12:00 today. Check your schedule.,ham
36262,Absa ALERT: Suspicious activity detected,Your Absa account shows unusual transactions. Verify immediately: http://Absa-secure.net. Account will be locked in 6 hours!,spam
11186,Male enhancement pills - 100% natural,Increase your size by 5cm in 30 days! Thousands of satisfied SA men! Discreet delivery to Cape Town. Order now R499. SMS MAN to 072 808 1140.,spam
96136,Eskom Load Shedding Schedule Update,Loadshedding Update: Stage 2 will be implemented from 16:00 to 20:00 today. Check your schedule.,ham
23188,Get rich with Bitcoin investment!!!,"Turn R1,000 into R50,000 in one week with our Bitcoin system! Join traders in Port Elizabeth. WhatsApp 073 124 9149. Guaranteed returns!!!",spam
33820,WARNING: Computer infected with 20 viruses!,ALERT! Your device has 49 viruses! Battery damaged 28%! Click here immediately to download fix: http://antivirus-sa.com. Device will stop working in 6 hours!,spam
74541,Rain: Welcome bonus,Welcome to Vodacom! You've received 2GB free data as a welcome gift. Valid for 7 days.,ham
69191,PayPal account suspended - Verify immediately,Your PayPal account has been limited due to unusual activity. Verify within 24 hours: http://paypal-verify-sa.com. Enter card details to confirm.,spam
83657,Shoprite: Delivery update,Your order #MK722967 is out for delivery. Estimated arrival: 8 minutes. Total: R1084.,ham
68229,"WORK FOR GOOGLE - R500,000 per week from home","Google is hiring in South Africa! Work from home! Earn R50,000/week doing simple tasks. Send R199 registration to 071 275 5879. Start immediately!",spam
35343,Capitec ALERT: Suspicious activity detected,Your Capitec account shows unusual transactions. Verify immediately: http://Capitec-secure.net. Account will be locked in 6 hours!,spam
82368,SARS eFiling: Submit your tax return,"Dear Taxpayer, The deadline for individual tax returns is 24 October 2024. File online at www.sarsefiling.co.za.",ham
90908,Telkom: Welcome bonus,Welcome to MTN! You've received 10GB free data as a welcome gift. Valid for 7 days.,ham
28705,Government grant - R5000 per month available,"Are you unemployed? Government released new grants of R5,000/month. Apply now! Send ID and R150 application fee to 073 716 1949. Approval within 24 hours!!!",spam
13577,"Make R250,000 per day working from home!!!","Amazing opportunity to earn R10,000 daily from home in Rosebank! No experience needed! Send R299 registration fee. WhatsApp 083 784 8491 NOW!!!",spam
13654,"You've won R10,000 in the Lotto!","CONGRATULATIONS!!! You have been selected as a winner in the South African National Lottery. To claim your R10,000 prize, send your ID and bank details to 083 378 1305.",spam
83698,Mr Price: Order Confirmation,Thank you for your order! Order number: WW980218. Total: R3791. Expected delivery: 3-5 business days to Port Elizabeth.,ham
78576,SARS eFiling: Submit your tax return,"Dear Taxpayer, The deadline for individual tax returns is 24 October 2024. File online at www.sarsefiling.co.za.",ham
37274,Male enhancement pills - 100% natural,Increase your size by 5cm in 30 days! Thousands of satisfied SA men! Discreet delivery to Port Elizabeth. Order now R499. SMS MAN to 074 836 4230.,spam
41367,Sangoma love spells - 100% guaranteed,"Powerful traditional healer in Rosebank. Bring back lost lover in 24 hours! Money spells, luck spells. Call Mama Zodwa 074 404 6785.",spam
53458,Hot singles in Durban want to meet you tonight!,31 single ladies in Johannesburg are online NOW and want to meet you! Browse profiles FREE! Click: http://dating-tonight.co.za,spam
82016,African Bank: Balance inquiry result,Your Absa account balance: R37065. Available balance: R37065. Last transaction: Debit R4483.,ham
54342,"You have inherited R500,000 from Nigeria","Dear Friend, Your relative has left you R50,000. To process this inheritance, we need your banking details and R2,000 legal fee.",spam
72591,Capitec: Balance inquiry result,Your African Bank account balance: R49040. Available balance: R49040. Last transaction: Debit R4605.,ham
66725,Sangoma love spells - 100% guaranteed,"Powerful traditional healer in Soweto. Bring back lost lover in 24 hours! Money spells, luck spells. Call Mama Zodwa 081 731 2856.",spam
56670,"FOREX TRADING - Make R10,000 daily guaranteed!!!","Learn to trade Forex and make R250,000 every day! Our traders in Sandton will teach you. Only R1,500 for the course. WhatsApp 084 136 7047.",spam
72559,Your Nedbank statement is ready,"Dear Customer, Your monthly statement for account ending in 7714 is now available on Online Banking. Please log in to view your transactions.",ham
57333,Sangoma love spells - 100% guaranteed,"Powerful traditional healer in Rosebank. Bring back lost lover in 24 hours! Money spells, luck spells. Call Mama Zodwa 073 277 3433.",spam
87139,Capitec: Balance inquiry result,Your FNB account balance: R17945. Available balance: R17945. Last transaction: Debit R1297.,ham
76631,FNB: Transaction notification,You have successfully transferred R4054 to Sarah. Reference: Rent. Balance: R4011.,ham
42960,Male enhancement pills - 100% natural,Increase your size by 5cm in 30 days! Thousands of satisfied SA men! Discreet delivery to Cape Town. Order now R499. SMS MAN to 083 133 1906.,spam
25089,Male enhancement pills - 100% natural,Increase your size by 5cm in 30 days! Thousands of satisfied SA men! Discreet delivery to Pretoria. Order now R499. SMS MAN to 083 836 8588.,spam
94337,SARS eFiling: Submit your tax return,"Dear Taxpayer, The deadline for individual tax returns is 24 October 2024. File online at www.sarsefiling.co.za.",ham
48030,"You've won R100,000 in the Lotto!","CONGRATULATIONS!!! You have been selected as a winner in the South African National Lottery. To claim your R100,000 prize, send your ID and bank details to 072 762 7985.",spam
38975,"Cash loan approved! R500,000 in your account today!","GOOD NEWS! Your loan of R50,000 has been PRE-APPROVED! Money in account within 1 hour! Blacklisted? No problem! Send ID to 073 551 6925.",spam
86009,Absa: Balance inquiry result,Your Standard Bank account balance: R9099. Available balance: R9099. Last transaction: Debit R4104.,ham
186,Miracle weight loss - Lose 20kg in 2 weeks!,Doctor approved! Lose 20kg in just 14 days! Order now for only R599. SMS SLIM to 073 320 1652.,spam
54744,Male enhancement pills - 100% natural,Increase your size by 5cm in 30 days! Thousands of satisfied SA men! Discreet delivery to Durban. Order now R499. SMS MAN to 081 369 8277.,spam
94651,Game - Your order has been dispatched,"Hi David, Great news! Your order #TA203248 has been dispatched and will arrive in 2-3 business days.",ham
73758,Takealot - Your order has been dispatched,"Hi Mandla, Great news! Your order #PNP679302 has been dispatched and will arrive in 2-3 business days.",ham
58992,Hot singles in Pretoria want to meet you tonight!,38 single ladies in Sandton are online NOW and want to meet you! Browse profiles FREE! Click: http://dating-tonight.co.za,spam
17631,Congratulations! iPhone 15 Pro for FREE,Your cell number won an iPhone 15 Pro! Claim by paying R350 courier fee. Send proof to 083 543 3170. Limited time offer!!!,spam
93484,City of Durban: Municipal account,Your municipal account for May 2024 is available. Amount due: R4814. Payment due: 25/06/2024.,ham
77634,Rain: Welcome bonus,Welcome to Telkom! You've received 1GB free data as a welcome gift. Valid for 7 days.,ham
2813,FINAL NOTICE - SARS Tax Refund Awaiting,"You have an unclaimed tax refund of R50,000 from SARS. Click this link to claim: http://sars-refund-portal.co.za. Enter your ID and banking details.",spam
42851,WARNING: Computer infected with 34 viruses!,ALERT! Your device has 26 viruses! Battery damaged 28%! Click here immediately to download fix: http://antivirus-sa.com. Device will stop working in 6 hours!,spam
80580,Absa: Transaction notification,You have successfully transferred R253 to John. Reference: Rent. Balance: R28622.,ham
